0,1
هل يمكن أن أحصل على كوكاكولا دايت ؟,هل يمكن أن أحصل على كوكاكولا دايت ؟
يصير آخذ نص غرشة؟,هل يمكن أن أخذ نصف إبريق ؟
كم قطار اغيره عشان أوصل هناك؟,كم عدد المرات التي سأغير فيها القطارات للوصول إلى هناك ؟
طلبت لحم، مو سمك. ممكن تغير؟,لقد طلبت لحما لا سمكا . هل يمكنك تغيير هذا ؟
أوه ، أهي كذلك ؟ كيف تفضلها ؟,أوه ، أهي كذلك ؟ كيف تفضلها ؟
دعنا نرى . دعني أحصل على جريدة إنجليزية .,دعنا نرى . دعني أحصل على جريدة إنجليزية .
شكراً على مساعدتك.,شكرا لمساعدتك .
ابغي الف وارجع برج لندن.,أريد أن أعرج على برج لندن .
شكراً جزيلاً لعطفك .,شكراً جزيلاً لعطفك .
هذي عندي.,لدي ذلك .
هل هو قريب لنصل إليه سيراً .,هل هو قريب لنصل إليه سيراً .
بغيت عصير تفاح، وتوست، وبيض مقلي، وقهوة.,أريد عصير تفاح وخبز محمص وبيض مقلي وقهوة .
لا، أكثر قليلا جدام. هناك، نعم.,لا . قليلاً في الأمام . هناك ، نعم .
انا جاي من أمريكا.,أنا من الولايات المتحدة .
هل تضع كولونيا شانل ؟,هل تضع كولونيا شانل ؟
شكراً لأنك قعدت عندنا، اخوي.,شكراً على الإقامة معنا ، يا سيدي .
قميص أبيض وجوربين .,قميص أبيض وجوربين .
فين اقدر الاقي سيديات؟,أين أجد الاسطوانات المدمجة ؟
اثنان للمقصف .,اثنان للمقصف .
ورقة انجليزي، لو سمحت.,جريدة باللغة الإنجليزية ، لطفاً .
ممكن تجيب لي الريوق بكرة الصبح الساعة ثمان؟,هلاّ أحضرت لي الإفطار في الثامنة من صباح الغد ؟
"يوم الدستور او ""كيمبو كينيبي"" هو اجازة وطنية بتاريخ ثلاثة مايو للاحتفال بذكرى تأسيس الدستور الياباني الحالي.","عيد الدستور أو "" كيمبو كينينبي "" عطلة قومية في الثالث من مايو للاحتفال بذكرى وضع الدستور الياباني الحالي ."
فيني زكام.,عندي أنفلونزا .
وين اقدر اسجل في الخطوط الجوية اليابانية؟,أين يمكنني أن أقوم بإجراءات الدخول للخطوط الجوية اليابانية ؟
أين يمكن أن اركب الحافلة إلى موقف المدينة العمومي ؟,أين يمكن أن اركب الحافلة إلى موقف المدينة العمومي ؟
أين يمكنني إصلاحها ؟,أين يمكنني إصلاحها ؟
هل يمكن أن آخذ بعض السجائر ؟,هل يمكن أن آخذ بعض السجائر ؟
الى متى يفتح؟,إلى متى تظل مفتوحة ؟
بس مو مكتوب انه حق جسر قولدن قيت. خلنا نسأل. لو سمحت، هذي محطة الباص حق جسر قولدن قيت؟,"لكن اللافتة لا تقول "" إلى جسر جولدن جيت "" يجب أن نسأل أحداً معذرة , هل هذه هي المحطة الصحيحة للذهاب إلى جسر جولدن جيت ؟"
ما هو رقم قسم شئون نظافة الفندق ؟,ما هو رقم قسم شئون نظافة الفندق ؟
شو تفعل عادة في المنزل بعد العشاء؟,ماذا تعمل في المعتاد بالمنزل بعد تناول العشاء ؟
انا كويس، بس ممكن تدق على صاحبي؟,أنا بحالة جدية ، لكن هل تمانع في الاتصال بصديق ؟
أنا ربما لا يمكن الحصول على مشروب مثل هذا في أي مكان آخر.,ربما لا يمكنني أن أتناول مثل هذا المشروب في أي مكان آخر .
ما هو الصنف المميز للمحل ؟,ما هو الصنف المميز للمحل ؟
العفو.,مرحباً بك .
كم غرشة من العطور اقدر احصل عليها معفاة من الرسوم الجمركية؟,كم أوقية من العطر أستطيع الحصول عليه من غير رسوم ؟
عاد خذ راحتك وكلمنا أي وقت.,"من فضلكم , نكون سعداء لو اتصلتم بنا في أي وقت ."
ويبلغ مجموع سكان اليابان حوالي مائة وثلاثين مليون نسمة.,إجمالي سكان اليابان حوالي مائة وثلاثين مليوناً .
عندي ثلاث شناط.,معي حقيبتا سفر وحقيبة للبدلة .
ثلاث زجاجات من عصير الشمام، لو سمحت.,ثلاثة أقداح من عصير الشمام ، من فضلك .
ماذا عن سوار لطيف تريدينه معه ؟,ماذا عن سوار لطيف تريدينه معه ؟
أنا لست من هنا .,أنا لست من هنا .
اي. ابغي أأكد حجزي على رحلة سبعطعش لطوكيو حالأحد. اسمي ريكو موري. ميم-واو-راء-ياء.,أجل . أريد إعادة تأكيد الحجز على رحلة رقم سبعة عشر المتجهة لطوكيو يوم الأحد . اسمي ريكو موري . إم أو آر آي .
ماذا سيحدث في حالة عدم العثور عليها ؟,ماذا سيحدث في حالة عدم العثور عليها ؟
الكل بخير؟,هل الجميع على ما يرام ؟
أريد رؤية الحي المالي .,أريد رؤية الحي المالي .
أوو ، أخشى أن الوقت لا يكفي .,أوو ، أخشى أن الوقت لا يكفي .
ظهر بعض العمل الذي لا مفر منه .,ظهر بعض العمل الذي لا مفر منه .
لديّ قطعتان من الأمتعة للمراجعة .,لديّ قطعتان من الأمتعة للمراجعة .
ممكن تعطيني تقرير طبي ورصيد حق التأمين؟,هل لي أن أحصل على تقرير طبي وإيصال من أجل التأمين الخاص بي ؟
أين الدير ؟,أين الدير ؟
أريد الحجز لثلاثة أشخاص في الساعة السابعة .,أريد الحجز لثلاثة أشخاص في الساعة السابعة .
بعدها غالية.,هم أيضاً غاليين .
من هم أكثر اللاعبين شعبية ؟,من هم أكثر اللاعبين شعبية ؟
لم تصنع هذه باليابان ، أليس كذلك ؟,لم تصنع هذه باليابان ، أليس كذلك ؟
والله، يعتمد على وسيلة المواصلات اللي بتاخذها. بتروح بالباص او بالطيارة؟,حسنا ، الأمر يتوقف على وسيلة المواصلات التي تأخذها . هل ستذهب بالحافلة أم الطائرة ؟
ما هذه الأشياء ؟,ما هذه الأشياء ؟
نعم أعتقد ذلك.,"نعم , أعتقد ذلك ."
استقل المسعد هابطا ، وستجد المكتب هناك مباشرة .,استقل المسعد هابطا ، وستجد المكتب هناك مباشرة .
ما هو نظام الاسترداد ؟,ما هو نظام الاسترداد ؟
أريد إضاءة متواترة .,أريد إضاءة متواترة .
ممكن استاجر مرشد يتكلم يأباني؟,هل يمكنني استئجار مرشداً يتحدث اللغة اليابانية ؟
خريطة، لو سمحت.,خريطة ، من فضلك .
أريد شامبو ومجفف شعر .,أريد شامبو ومجفف شعر .
سعيد بلقائك .,سعيد بلقائك .
لفها ناحية وجهي .,لفها ناحية وجهي .
فيه شق في بلوزتي. مدري اذا تقدر تخيطها لي، لو سمحت؟,هناك قطع في بلوزتي . أتساءل هل يمكنك أن تخيطيه لي ، من فضلك ؟
هل يمكنكم أن ترسلوها إلى اليابان لو طلبت ذلك الآن ؟,هل يمكنكم أن ترسلوها إلى اليابان لو طلبت ذلك الآن ؟
تمام. حتاكد ان شنطتك تكون هنا.,حسناً . سأتأكد أن حقائبك ستكون هنا .
لو سمحت سو جيك ان قبل تسع وتسع دقايق الصبح.,من فضلك سجل اسمك قبل تسعة صفر تسعة صباحا .
ممكن تقترح علي شراب فيه نسبة خفيفة من الكحول؟,هل يمكنك أن تنصح بمشروب كحولي خفيف ؟
انا من الولايات المتحدة.,أنا من الولايات المتحدة .
هل يمكن أن أعثر عليه بسهولة ؟,هل يمكن أن أعثر عليه بسهولة ؟
حسناً ، تستغرق خمس عشرة دقيقة من هنا مشياً على الأقدام .,حسناً ، تستغرق خمس عشرة دقيقة من هنا مشياً على الأقدام .
أريد مياه معدنية .,أريد مياه معدنية .
بدوا المسافرين يركبون الطيارة؟,هل يقوم الركاب بالركوب الآن ؟
اسمح لي.,اسمح لي .
من فضلك أقلني إلى المسرح .,من فضلك أقلني إلى المسرح .
ممكن ترسل لي ريوقي فوق؟,أود أن أعرف إن كان يمكن أن يُرسل لي الإفطار ؟
أريد التأكد من وقت المغادرة .,أريد التأكد من وقت المغادرة .
انزين، أبغا أن يكون وجه أصغر مثل جوليا روبرتس.,حسنا إذاً ، أريد عصا مضرب أصغر كتلك التي مع جوليا روبرتس .
أود إجراء مكالمة دولية ، من فضلك ؟,أود إجراء مكالمة دولية ، من فضلك ؟
تبيني اخذ صورتك؟,هل تريدني أن ألتقط لك صورة ؟
أية بوابة ستكون ؟,أية بوابة ستكون ؟
ان شاء الله تستانس في الإقامة.,أتمنى لك إقامة ممتعة .
تقدمون اكل هني؟,هل تقدمون الطعام هنا ؟
كونفوشس في القرن الخامس قبل الميلاد.,عاش كونفوشيوس في القرن الخامس قبل الميلاد .
هل يمكنني أن أعوم هنا ؟,هل يمكنني أن أعوم هنا ؟
في الصباح نعم ، ولكن في العصر يغيم الجو .,في الصباح نعم ، ولكن في العصر يغيم الجو .
