0,1
هل يمكنني أن أذهب هناك في الميعاد إذا غادرت من هنا الآن .,هل يمكنني أن أذهب هناك في الميعاد إذا غادرت من هنا الآن .
هل تتمتع برحلة طيبة ؟,هل تتمتع برحلة طيبة ؟
في فصل الربيع تزهر أشجار الكرز .,في فصل الربيع تزهر أشجار الكرز .
في شي مطاعم فاتحة هلق؟,هل هناك مطاعم مفتوحة الآن ؟
عندك حساسية عنوع معين من الإدوية؟,هل تعاني من حساسية بالنسبة لأدوية معينة ؟
بدي إستعمل صندوق أمانات .,أود استخدام صندوق أمان .
رقم اللوحة هو صفر اثنان واحد واحد .,رقم اللوحة هو صفر اثنان واحد واحد .
بتفتح اللأحد؟,هل أنتم تعملون أيام الأحد ؟
كم أوقية بتنعفا من الضريبة بس جيبون عاليابان؟,كم أوقية يمكن إعفاؤها من الضرائب حين أذهب بها إلى اليابان ؟
في عندك خبز؟,هل لديكم أي خبز ؟
أريد هامبورجر وبطاطس مقلية وعصير ليمون .,أريد هامبورجر وبطاطس مقلية وعصير ليمون .
هيدي مش قسيمة، هيدا وصل تسجيل.,هذا ليس كوبون إنه إيصال تسجيل .
هل توجد أية مرافق للمعاقين ؟,هل توجد أية مرافق للمعاقين ؟
معدتي ممتلئة الآن . هل يمكنك إحضارها بعد نصف ساعة ، إن ناسبك ذلك ؟,معدتي ممتلئة الآن . هل يمكنك إحضارها بعد نصف ساعة ، إن ناسبك ذلك ؟
بعتزر. رح جبلك شاي عالسريع.,أنا آسف . سأحضر لك شاياً في الحال .
حصلت على درجات جيدة العام الماضي .,حصلت على درجات جيدة العام الماضي .
حوالي ساعة و نص .,إنه يستغرق حوالي ساعة ونصف .
بدي اخد دروس سكي.,أريد أن أخذ دروساً في التزلج .
احتاج بعض طلاء مسح الأحذية .,احتاج بعض طلاء مسح الأحذية .
أوه ، لست متيقناً من موافقتي على هذا النمط من التفكير .,أوه ، لست متيقناً من موافقتي على هذا النمط من التفكير .
عندنا احتفالات سنوية عديدة بجانب الإجازة القومية .,عندنا احتفالات سنوية عديدة بجانب الإجازة القومية .
سبعة، لو سمحت.,سبعاً ، من فضلك .
الأسود منيح.,الأسود جميل .
كيف يبدو ذلك بالنسبة لك ؟,كيف يبدو ذلك بالنسبة لك ؟
العقد رح يتجدد سنويًا .,سوف يتم تجديد العقد سنوياً .
أجل ، تناولت محاراً طازجاً الليلة الماضية . كان مذاقه غريباً .,أجل ، تناولت محاراً طازجاً الليلة الماضية . كان مذاقه غريباً .
أصيت إصبعي. في شي مطهر؟,لقد قطع إصبعي . هل يوجد مطهر ؟
ما عمر اليابان ؟,ما عمر اليابان ؟
رح ادفع كاش . بس خليني اقراه إذا بتريد. لشو هالكلفة؟,"سأدفع نقدا , لكن دعني أقرؤها , من فضلك . لأي شيء هذه الرسوم ؟"
عشرة دولار بتكفي لتاكسي؟,هل عشرة دولارات ستكون كافية للذهب بالتاكسي ؟
لقد أغلقت السيارة وأنا خارجها . المفتاح بداخلها .,لقد أغلقت السيارة وأنا خارجها . المفتاح بداخلها .
كلا ، شكراً .,كلا ، شكراً .
اديه بدا وقت قصة الشعر؟,كم من الوقت سيستغرق حلاقة شعري ؟
أريد مشبك شعر .,أريد مشبك شعر .
اوك. إذا بتريد قعود.,أفهم ، تفضل بالجلوس .
هوي بأخر الكوريدور .,في نهاية الممر .
في منزل صديقي .,في منزل صديقي .
ببرم عالشمال؟,هل انعطف يساراً ؟
بطاءتين لعرض يوم الأربعا، إزا بتريد.,"أريد تذكرتين لعرض الأربعاء , من فضلك ."
جميل .,جميل .
فيك تبعتلي هالرسالة؟,هل لك أن ترسل لي هذه الرسالة بالبريد ؟
حسنا . من فضلك أعط بطاقة الإقرار الجمركي هذه إلى الموظف عند بوابة الخروج .,حسنا . من فضلك أعط بطاقة الإقرار الجمركي هذه إلى الموظف عند بوابة الخروج .
الشباب اليابانيين بيهتمو بالموسيئى.,يهتم المراهقون اليابانيون بالموسيقى .
المنطقة على اليمين .,المنطقة على اليمين .
من وين بيطلعو الباصات السياحية؟,من أين تغادر الحافلات لمشاهدة المعالم ؟
شو اسم المحطة لبنزل فيا؟,ما اسم المحطة التي سأنزل عندنا ؟
اللعنة . لقد توقفت عند نقطة تفتيش أمنية مرة أخرى .,اللعنة . لقد توقفت عند نقطة تفتيش أمنية مرة أخرى .
فيك تعمل معروف تاخدني من محطة بوسطن؟,هل يمكنك أن تأخذني من عند محطة بوسطن ؟
خليك دغري، لو سمحت.,سر مباشرة ، من فضلك .
بعتذر، بس للأسف لازم تخلين انت.,أنا آسف ، لكنّي أخشى أنّك سوف يجب عليك أن تبقيه بنفسك .
أكون ممتنا جدا لو أخذتني إلى الشاطئ .,أكون ممتنا جدا لو أخذتني إلى الشاطئ .
من فضلك اغسل هذا .,من فضلك اغسل هذا .
لقد كسرت ساقي .,لقد كسرت ساقي .
هول مبينين شوي كبار . فيي جرب القياس لبعدو الأصغر؟,إنها تبدو كبيرة أكثر مما ينبغي قليلاً . هل بإمكاني أن أجرب الحجم الأصغر التالي ؟
لا يجب عليك أن تذهب إلى هناك . أعتقد أن من الممكن أن تلحق بواحد هنا .,لا يجب عليك أن تذهب إلى هناك . أعتقد أن من الممكن أن تلحق بواحد هنا .
هل يمكنني أن أذهب سيراً على الأقدام ؟,هل يمكنني أن أذهب سيراً على الأقدام ؟
تذكرتين ذهاب فقط إلى بوسطن ، من فضلك .,تذكرتين ذهاب فقط إلى بوسطن ، من فضلك .
إليك فاتورتك .,إليك فاتورتك .
وين متحف مونيه؟,أين متحف مونت ؟
معدتي عم توجعني.,معدتي تؤلمني .
اسمي يوكو اوكا، رحلة رقم واحد تنين خمسة عاناريتا باربعتاعش اب.,"اسمي يوكيو أوكه , الرحلة رقم واحد اثنين خمسة المتجهة إلى ناريتا في الرابع عشر من أغسطس ."
بعتئد إنو فول.,أعتقد أن الحجز قد زاد عن العدد .
طيارة دلتا رقم تمنية و عشرين لنيو اورليانز رح تتأخر تقريباً ساعة.,رحلة الطيران دلتا رقم ثمانية وعشرون والمتجهة إلي نيو أورلينز سوف تتأخر حوالي ساعة .
في شي أوتيل أريب من هون؟,هل يوجد فندق قريب من هنا ؟
حساب ست مشروبات هو عشر دولارات وخمسون سنتاً سيدي .,حساب ست مشروبات هو عشر دولارات وخمسون سنتاً سيدي .
بدي أوضة بتطل عمنظر حلو.,أريد غرفة بمنظر جميل .
بتقدر تصبلي نص قنينة؟,هل يمكن أن أخذ نصف إبريق ؟
كمان منشتري مأكولات بحرية من غير بلدان .,نحن نشتري كذلك كثير من الطعام البحري من دول أخرى .
هل ستأخذني معك إلى الديسكو ؟,هل ستأخذني معك إلى الديسكو ؟
وين قسم غير المدخنين؟,أين قسم غير المدخنين ؟
هل هناك موعد ومكان محدد ؟,هل هناك موعد ومكان محدد ؟
لازم نلبس كبابت و كرافاتات؟,هل ينبغي علينا ارتداء معاطف ورابطات عنق ؟
معذرة ، ولكن أين دورة المياه ، من فضلك ؟,معذرة ، ولكن أين دورة المياه ، من فضلك ؟
بدي أكل فرنساوي .,أريد طعاماً فرنسياً .
سددت ثلاثمائة وعشرين دولارا بالسوق الحرة .,سددت ثلاثمائة وعشرين دولارا بالسوق الحرة .
بدي عصير ليمون، إزا بتريد.,"أريد عصير برتقال , من فضلك ."
هل أستطيع أن أقوم بجولة الآن ؟,هل أستطيع أن أقوم بجولة الآن ؟
البوابة رأم سبعة.,إنها البوابة السابعة .
فيك تهتم فيا من التسعة الصبح لحوالي التلاتة؟,هل يمكن أن تعتني بها من الساعة التاسعة صباحا حتى الثالثة ؟
أحب تناول جعة الزنجبيل .,أحب تناول جعة الزنجبيل .
وين موأف باصات غريهوند؟,أين محطة الأتوبيس المتجه إلى أتوبيسات جريهوند ؟
سأرسم خريطة .,سأرسم خريطة .
هل معك تذكرة عودة ؟,هل معك تذكرة عودة ؟
هذا الفستان كتان .,هذا الفستان كتان .
عظيم . كنت أبحث عن سيارة أجرة لكن هذا أفضل .,عظيم . كنت أبحث عن سيارة أجرة لكن هذا أفضل .
حرر شيكات منفصلة ، من فضلك .,حرر شيكات منفصلة ، من فضلك .
في خصم للسواح؟,هل يوجد أي خصم للسائحين ؟
لشو هالصلصة؟,لأي شيء هذه الصلصة ؟
عمول معروف قلي عن شوية شوارع مناسبة للتسوق .,من فضلك أخبرني عن بعض الشوارع المناسبة للتسوق .
أريد أن أعرف موعد مغادرة رحلتي الجوية الواصلة .,أريد أن أعرف موعد مغادرة رحلتي الجوية الواصلة .
